Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Profit ,Profit Margin,
Sodapop,1185732,8/9/2022,Southeast,Florida,Diet Coke,$0.50 ,"8,500","$4,250 ",$595 ,"$3,655 ",0.86,
Sodapop,1185732,8/9/2022,Southeast,Florida,Sprite,$0.45 ,"7,500","$3,375 ",$473 ,"$2,903 ",0.86,
Sodapop,1185732,8/9/2022,Southeast,Florida,Fanta,$0.45 ,"7,250","$3,263 ",$489 ,"$2,773 ",0.85,
Sodapop,1185732,8/9/2022,Southeast,Florida,Powerade,$0.55 ,"7,250","$3,988 ",$957 ,"$3,031 ",0.76,
Sodapop,1185732,8/9/2022,Southeast,Florida,Dasani Water,$0.60 ,"8,250","$4,950 ",$941 ,"$4,010 ",0.81,
Sodapop,1185732,10/10/2022,Southeast,Florida,Coca-Cola,$0.60 ,"10,000","$6,000 ","$2,760 ","$3,240 ",0.54,
Sodapop,1185732,10/10/2022,Southeast,Florida,Diet Coke,$0.50 ,"8,250","$4,125 ",$536 ,"$3,589 ",0.87,
Sodapop,1185732,10/10/2022,Southeast,Florida,Sprite,$0.50 ,"7,250","$3,625 ",$761 ,"$2,864 ",0.79,
Sodapop,1185732,10/10/2022,Southeast,Florida,Fanta,$0.50 ,"7,000","$3,500 ","$1,435 ","$2,065 ",0.59,
Sodapop,1185732,10/10/2022,Southeast,Florida,Powerade,$0.60 ,"7,000","$4,200 ",$756 ,"$3,444 ",0.82,
Sodapop,1185732,10/10/2022,Southeast,Florida,Dasani Water,$0.65 ,"8,250","$5,363 ",$429 ,"$4,934 ",0.92,
Sodapop,1185732,9/11/2022,Southeast,Florida,Coca-Cola,$0.60 ,"9,750","$5,850 ","$1,229 ","$4,622 ",0.79,
Sodapop,1185732,9/11/2022,Southeast,Florida,Diet Coke,$0.50 ,"8,000","$4,000 ","$1,360 ","$2,640 ",0.66,
Sodapop,1185732,9/11/2022,Southeast,Florida,Sprite,$0.50 ,"7,450","$3,725 ",$447 ,"$3,278 ",0.88,
Sodapop,1185732,9/11/2022,Southeast,Florida,Fanta,$0.50 ,"7,750","$3,875 ",$504 ,"$3,371 ",0.87,
Sodapop,1185732,9/11/2022,Southeast,Florida,Powerade,$0.65 ,"7,500","$4,875 ",$829 ,"$4,046 ",0.83,
Sodapop,1185732,9/11/2022,Southeast,Florida,Dasani Water,$0.70 ,"8,500","$5,950 ","$1,250 ","$4,701 ",0.79,
Sodapop,1185732,8/12/2022,Southeast,Florida,Coca-Cola,$0.65 ,"10,750","$6,988 ",$978 ,"$6,009 ",0.86,
Sodapop,1185732,8/12/2022,Southeast,Florida,Diet Coke,$0.55 ,"8,750","$4,813 ",$241 ,"$4,572 ",0.95,
Sodapop,1185732,8/12/2022,Southeast,Florida,Sprite,$0.55 ,"8,250","$4,538 ",$363 ,"$4,175 ",0.92,
Sodapop,1185732,8/12/2022,Southeast,Florida,Fanta,$0.55 ,"7,750","$4,263 ",$469 ,"$3,794 ",0.89,
Sodapop,1185732,8/12/2022,Southeast,Florida,Powerade,$0.65 ,"7,750","$5,038 ",$756 ,"$4,282 ",0.85,
Sodapop,1185732,8/12/2022,Southeast,Florida,Dasani Water,$0.70 ,"8,750","$6,125 ","$2,083 ","$4,043 ",0.66,
Sodapop,1185732,13/1/2022,Midwest,Minnesota,Coca-Cola,$0.35 ,"4,500","$1,575 ",$536 ,"$1,040 ",0.66,
Sodapop,1185732,13/1/2022,Midwest,Minnesota,Diet Coke,$0.35 ,"2,500",$875 ,$298 ,$578 ,0.66,
Sodapop,1185732,13/1/2022,Midwest,Minnesota,Sprite,$0.25 ,"2,500",$625 ,$306 ,$319 ,0.51,
Sodapop,1185732,13/1/2022,Midwest,Minnesota,Fanta,$0.30 ,"1,000",$300 ,$42 ,$258 ,0.86,
Sodapop,1185732,13/1/2022,Midwest,Minnesota,Powerade,$0.45 ,"1,500",$675 ,$95 ,$581 ,0.86,
Sodapop,1185732,13/1/2022,Midwest,Minnesota,Dasani Water,$0.35 ,"2,500",$875 ,$131 ,$744 ,0.85,
Sodapop,1185732,13/2/2022,Midwest,Minnesota,Coca-Cola,$0.35 ,"5,000","$1,750 ",$420 ,"$1,330 ",0.76,
Sodapop,1185732,13/2/2022,Midwest,Minnesota,Diet Coke,$0.35 ,"1,500",$525 ,$100 ,$425 ,0.81,
Sodapop,1185732,13/2/2022,Midwest,Minnesota,Sprite,$0.25 ,"2,000",$500 ,$230 ,$270 ,0.54,
Sodapop,1185732,13/2/2022,Midwest,Minnesota,Fanta,$0.30 ,750,$225 ,$29 ,$196 ,0.87,
Sodapop,1185732,13/2/2022,Midwest,Minnesota,Powerade,$0.45 ,"1,500",$675 ,$142 ,$533 ,0.79,
Sodapop,1185732,13/2/2022,Midwest,Minnesota,Dasani Water,$0.35 ,"2,250",$788 ,$323 ,$465 ,0.59,
Sodapop,1185732,12/3/2022,Midwest,Minnesota,Coca-Cola,$0.40 ,"4,450","$1,780 ",$320 ,"$1,460 ",0.82,
Sodapop,1185732,12/3/2022,Midwest,Minnesota,Diet Coke,$0.40 ,"1,250",$500 ,$40 ,$460 ,0.92,
Sodapop,1185732,12/3/2022,Midwest,Minnesota,Sprite,$0.30 ,"1,750",$525 ,$110 ,$415 ,0.79,
Sodapop,1185732,12/3/2022,Midwest,Minnesota,Fanta,$0.35 ,250,$88 ,$30 ,$58 ,0.66,
Sodapop,1185732,12/3/2022,Midwest,Minnesota,Powerade,$0.50 ,750,$375 ,$45 ,$330 ,0.88,
Sodapop,1185732,12/3/2022,Midwest,Minnesota,Dasani Water,$0.40 ,"1,750",$700 ,$91 ,$609 ,0.87,
Sodapop,1185732,13/4/2022,Midwest,Minnesota,Coca-Cola,$0.40 ,"4,000","$1,600 ",$272 ,"$1,328 ",0.83,
Sodapop,1185732,13/4/2022,Midwest,Minnesota,Diet Coke,$0.40 ,"1,000",$400 ,$84 ,$316 ,0.79,
Sodapop,1185732,13/4/2022,Midwest,Minnesota,Sprite,$0.30 ,"1,000",$300 ,$42 ,$258 ,0.86,
Sodapop,1185732,13/4/2022,Midwest,Minnesota,Fanta,$0.35 ,250,$88 ,$4 ,$83 ,0.95,
Sodapop,1185732,13/4/2022,Midwest,Minnesota,Powerade,$0.50 ,500,$250 ,$20 ,$230 ,0.92,
Sodapop,1185732,13/4/2022,Midwest,Minnesota,Dasani Water,$0.40 ,"1,750",$700 ,$77 ,$623 ,0.89,
Sodapop,1185732,14/5/2022,Midwest,Minnesota,Coca-Cola,$0.50 ,"4,450","$2,225 ",$334 ,"$1,891 ",0.85,
Sodapop,1185732,14/5/2022,Midwest,Minnesota,Diet Coke,$0.45 ,"1,500",$675 ,$230 ,$446 ,0.66,
Sodapop,1185732,14/5/2022,Midwest,Minnesota,Sprite,$0.40 ,"1,250",$500 ,$170 ,$330 ,0.66,
Sodapop,1185732,14/5/2022,Midwest,Minnesota,Fanta,$0.40 ,500,$200 ,$68 ,$132 ,0.66,
Sodapop,1185732,14/5/2022,Midwest,Minnesota,Powerade,$0.55 ,750,$413 ,$202 ,$210 ,0.51,
Sodapop,1185732,14/5/2022,Midwest,Minnesota,Dasani Water,$0.60 ,"1,750","$1,050 ",$147 ,$903 ,0.86,
Sodapop,1185732,13/6/2022,Midwest,Minnesota,Coca-Cola,$0.45 ,"4,250","$1,913 ",$268 ,"$1,645 ",0.86,
Sodapop,1185732,13/6/2022,Midwest,Minnesota,Diet Coke,$0.40 ,"1,750",$700 ,$105 ,$595 ,0.85,
Sodapop,1185732,13/6/2022,Midwest,Minnesota,Sprite,$0.35 ,"1,750",$613 ,$147 ,$466 ,0.76,
Sodapop,1185732,13/6/2022,Midwest,Minnesota,Fanta,$0.35 ,"1,500",$525 ,$100 ,$425 ,0.81,
Sodapop,1185732,13/6/2022,Midwest,Minnesota,Powerade,$0.50 ,"1,500",$750 ,$345 ,$405 ,0.54,
Sodapop,1185732,13/6/2022,Midwest,Minnesota,Dasani Water,$0.55 ,"3,250","$1,788 ",$232 ,"$1,555 ",0.87,
Sodapop,1185732,12/7/2022,Midwest,Minnesota,Coca-Cola,$0.50 ,"5,500","$2,750 ",$578 ,"$2,173 ",0.79,
Sodapop,1185732,12/7/2022,Midwest,Minnesota,Diet Coke,$0.45 ,"3,000","$1,350 ",$554 ,$797 ,0.59,
Sodapop,1185732,12/7/2022,Midwest,Minnesota,Sprite,$0.40 ,"2,250",$900 ,$162 ,$738 ,0.82,
Sodapop,1185732,12/7/2022,Midwest,Minnesota,Fanta,$0.40 ,"1,750",$700 ,$56 ,$644 ,0.92,
Sodapop,1185732,12/7/2022,Midwest,Minnesota,Powerade,$0.50 ,"2,000","$1,000 ",$380 ,$620 ,0.62,
Sodapop,1185732,12/7/2022,Midwest,Minnesota,Dasani Water,$0.55 ,"3,750","$2,063 ",$433 ,"$1,629 ",0.79,
Sodapop,1185732,13/8/2022,Midwest,Minnesota,Coca-Cola,$0.50 ,"5,250","$2,625 ",$893 ,"$1,733 ",0.66,
Sodapop,1185732,13/8/2022,Midwest,Minnesota,Diet Coke,$0.45 ,"3,000","$1,350 ",$162 ,"$1,188 ",0.88,
Sodapop,1185732,13/8/2022,Midwest,Minnesota,Sprite,$0.40 ,"2,250",$900 ,$117 ,$783 ,0.87,
Sodapop,1185732,13/8/2022,Midwest,Minnesota,Fanta,$0.35 ,"1,750",$613 ,$104 ,$508 ,0.83,
Sodapop,1185732,13/8/2022,Midwest,Minnesota,Powerade,$0.45 ,"1,500",$675 ,$142 ,$533 ,0.79,
Sodapop,1185732,13/8/2022,Midwest,Minnesota,Dasani Water,$0.50 ,"3,250","$1,625 ",$228 ,"$1,398 ",0.86,
Sodapop,1185732,14/9/2022,Midwest,Minnesota,Coca-Cola,$0.45 ,"4,500","$2,025 ",$101 ,"$1,924 ",0.95,
Sodapop,1185732,14/9/2022,Midwest,Minnesota,Diet Coke,$0.40 ,"2,500","$1,000 ",$80 ,$920 ,0.92,
Sodapop,1185732,14/9/2022,Midwest,Minnesota,Sprite,$0.25 ,"1,500",$375 ,$41 ,$334 ,0.89,
Sodapop,1185732,14/9/2022,Midwest,Minnesota,Fanta,$0.25 ,"1,250",$313 ,$47 ,$266 ,0.85,
Sodapop,1185732,14/9/2022,Midwest,Minnesota,Powerade,$0.35 ,"1,250",$438 ,$149 ,$289 ,0.66,
Sodapop,1185732,14/9/2022,Midwest,Minnesota,Dasani Water,$0.40 ,"2,000",$800 ,$272 ,$528 ,0.66,
Sodapop,1185732,13/10/2022,Midwest,Minnesota,Coca-Cola,$0.45 ,"3,750","$1,688 ",$574 ,"$1,114 ",0.66,
Sodapop,1185732,13/10/2022,Midwest,Minnesota,Diet Coke,$0.35 ,"2,000",$700 ,$343 ,$357 ,0.51,
Sodapop,1185732,13/10/2022,Midwest,Minnesota,Sprite,$0.35 ,"1,000",$350 ,$49 ,$301 ,0.86,
Sodapop,1185732,13/10/2022,Midwest,Minnesota,Fanta,$0.35 ,750,$263 ,$37 ,$226 ,0.86,
Sodapop,1185732,13/10/2022,Midwest,Minnesota,Powerade,$0.45 ,750,$338 ,$51 ,$287 ,0.85,
Sodapop,1185732,13/10/2022,Midwest,Minnesota,Dasani Water,$0.50 ,"2,000","$1,000 ",$240 ,$760 ,0.76,
Sodapop,1185732,13/11/2022,Midwest,Minnesota,Coca-Cola,$0.50 ,"3,500","$1,750 ",$333 ,"$1,418 ",0.81,
Sodapop,1185732,13/11/2022,Midwest,Minnesota,Diet Coke,$0.40 ,"2,000",$800 ,$368 ,$432 ,0.54,
Sodapop,1185732,13/11/2022,Midwest,Minnesota,Sprite,$0.40 ,"1,450",$580 ,$75 ,$505 ,0.87,
Sodapop,1185732,13/11/2022,Midwest,Minnesota,Fanta,$0.40 ,"1,500",$600 ,$126 ,$474 ,0.79,
Sodapop,1185732,13/11/2022,Midwest,Minnesota,Powerade,$0.55 ,"1,250",$688 ,$282 ,$406 ,0.59,
Sodapop,1185732,13/11/2022,Midwest,Minnesota,Dasani Water,$0.60 ,"2,250","$1,350 ",$243 ,"$1,107 ",0.82,
Sodapop,1185732,12/12/2022,Midwest,Minnesota,Coca-Cola,$0.55 ,"4,750","$2,613 ",$209 ,"$2,404 ",0.92,
Sodapop,1185732,12/12/2022,Midwest,Minnesota,Diet Coke,$0.45 ,"2,750","$1,238 ",$470 ,$767 ,0.62,
Sodapop,1185732,12/12/2022,Midwest,Minnesota,Sprite,$0.45 ,"2,250","$1,013 ",$213 ,$800 ,0.79,
Sodapop,1185732,12/12/2022,Midwest,Minnesota,Fanta,$0.45 ,"1,750",$788 ,$268 ,$520 ,0.66,
Sodapop,1185732,12/12/2022,Midwest,Minnesota,Powerade,$0.55 ,"1,750",$963 ,$116 ,$847 ,0.88,
Sodapop,1185732,12/12/2022,Midwest,Minnesota,Dasani Water,$0.60 ,"2,750","$1,650 ",$215 ,"$1,436 ",0.87,
DreamCo,1189833,17/1/2022,Midwest,Montana,Coca-Cola,$0.35 ,"4,750","$1,663 ",$283 ,"$1,380 ",0.83,
DreamCo,1189833,17/1/2022,Midwest,Montana,Diet Coke,$0.45 ,"4,750","$2,138 ",$449 ,"$1,689 ",0.79,
DreamCo,1189833,17/1/2022,Midwest,Montana,Sprite,$0.45 ,"4,750","$2,138 ",$299 ,"$1,838 ",0.86,
DreamCo,1189833,17/1/2022,Midwest,Montana,Fanta,$0.45 ,"3,250","$1,463 ",$73 ,"$1,389 ",0.95,
DreamCo,1189833,17/1/2022,Midwest,Montana,Powerade,$0.50 ,"2,750","$1,375 ",$110 ,"$1,265 ",0.92,
DreamCo,1189833,17/1/2022,Midwest,Montana,Dasani Water,$0.45 ,"4,750","$2,138 ",$235 ,"$1,902 ",0.89,
DreamCo,1189833,17/2/2022,Midwest,Montana,Coca-Cola,$0.35 ,"5,250","$1,838 ",$276 ,"$1,562 ",0.85,
DreamCo,1189833,17/2/2022,Midwest,Montana,Diet Coke,$0.45 ,"4,250","$1,913 ",$650 ,"$1,262 ",0.66,
DreamCo,1189833,17/2/2022,Midwest,Montana,Sprite,$0.45 ,"4,500","$2,025 ",$689 ,"$1,337 ",0.66,
DreamCo,1189833,17/2/2022,Midwest,Montana,Fanta,$0.45 ,"3,000","$1,350 ",$459 ,$891 ,0.66,
DreamCo,1189833,17/2/2022,Midwest,Montana,Powerade,$0.50 ,"2,250","$1,125 ",$551 ,$574 ,0.51,
DreamCo,1189833,17/2/2022,Midwest,Montana,Dasani Water,$0.45 ,"4,250","$1,913 ",$268 ,"$1,645 ",0.86,
DreamCo,1189833,16/3/2022,Midwest,Montana,Coca-Cola,$0.35 ,"5,750","$2,013 ",$282 ,"$1,731 ",0.86,
DreamCo,1189833,16/3/2022,Midwest,Montana,Diet Coke,$0.45 ,"4,250","$1,913 ",$287 ,"$1,626 ",0.85,
DreamCo,1189833,16/3/2022,Midwest,Montana,Sprite,$0.45 ,"4,250","$1,913 ",$459 ,"$1,454 ",0.76,
DreamCo,1189833,16/3/2022,Midwest,Montana,Fanta,$0.45 ,"3,250","$1,463 ",$278 ,"$1,185 ",0.81,
DreamCo,1189833,16/3/2022,Midwest,Montana,Powerade,$0.50 ,"2,000","$1,000 ",$460 ,$540 ,0.54,
DreamCo,1189833,16/3/2022,Midwest,Montana,Dasani Water,$0.45 ,"4,000","$1,800 ",$234 ,"$1,566 ",0.87,
DreamCo,1189833,17/4/2022,Midwest,Montana,Coca-Cola,$0.45 ,"5,750","$2,588 ",$543 ,"$2,044 ",0.79,
DreamCo,1189833,17/4/2022,Midwest,Montana,Diet Coke,$0.45 ,"3,750","$1,688 ",$692 ,$996 ,0.59,
DreamCo,1189833,17/4/2022,Midwest,Montana,Sprite,$0.45 ,"4,000","$1,800 ",$324 ,"$1,476 ",0.82,
DreamCo,1189833,17/4/2022,Midwest,Montana,Fanta,$0.40 ,"3,000","$1,200 ",$96 ,"$1,104 ",0.92,
DreamCo,1189833,17/4/2022,Midwest,Montana,Powerade,$0.45 ,"2,000",$900 ,$189 ,$711 ,0.79,
DreamCo,1189833,17/4/2022,Midwest,Montana,Dasani Water,$0.60 ,"3,750","$2,250 ",$765 ,"$1,485 ",0.66,
DreamCo,1189833,18/5/2022,Midwest,Montana,Coca-Cola,$0.40 ,"5,750","$2,300 ",$276 ,"$2,024 ",0.88,
DreamCo,1189833,18/5/2022,Midwest,Montana,Diet Coke,$0.45 ,"4,250","$1,913 ",$249 ,"$1,664 ",0.87,
DreamCo,1189833,18/5/2022,Midwest,Montana,Sprite,$0.45 ,"4,250","$1,913 ",$325 ,"$1,587 ",0.83,
DreamCo,1189833,18/5/2022,Midwest,Montana,Fanta,$0.40 ,"3,250","$1,300 ",$273 ,"$1,027 ",0.79,
DreamCo,1189833,18/5/2022,Midwest,Montana,Powerade,$0.45 ,"2,250","$1,013 ",$142 ,$871 ,0.86,
DreamCo,1189833,18/5/2022,Midwest,Montana,Dasani Water,$0.60 ,"4,000","$2,400 ",$120 ,"$2,280 ",0.95,
DreamCo,1189833,17/6/2022,Midwest,Montana,Coca-Cola,$0.40 ,"6,750","$2,700 ",$216 ,"$2,484 ",0.92,
DreamCo,1189833,17/6/2022,Midwest,Montana,Diet Coke,$0.45 ,"5,250","$2,363 ",$260 ,"$2,103 ",0.89,
DreamCo,1189833,17/6/2022,Midwest,Montana,Sprite,$0.45 ,"5,500","$2,475 ",$371 ,"$2,104 ",0.85,
DreamCo,1189833,17/6/2022,Midwest,Montana,Fanta,$0.40 ,"4,250","$1,700 ",$578 ,"$1,122 ",0.66,
DreamCo,1189833,17/6/2022,Midwest,Montana,Powerade,$0.45 ,"3,000","$1,350 ",$459 ,$891 ,0.66,
DreamCo,1189833,17/6/2022,Midwest,Montana,Dasani Water,$0.60 ,"6,000","$3,600 ","$1,224 ","$2,376 ",0.66,
DreamCo,1189833,16/7/2022,Midwest,Montana,Coca-Cola,$0.40 ,"7,500","$3,000 ","$1,470 ","$1,530 ",0.51,
DreamCo,1189833,16/7/2022,Midwest,Montana,Diet Coke,$0.45 ,"6,000","$2,700 ",$378 ,"$2,322 ",0.86,
DreamCo,1189833,16/7/2022,Midwest,Montana,Sprite,$0.45 ,"5,500","$2,475 ",$347 ,"$2,129 ",0.86,
DreamCo,1189833,16/7/2022,Midwest,Montana,Fanta,$0.40 ,"4,500","$1,800 ",$270 ,"$1,530 ",0.85,
DreamCo,1189833,16/7/2022,Midwest,Montana,Powerade,$0.45 ,"4,750","$2,138 ",$513 ,"$1,625 ",0.76,
DreamCo,1189833,16/7/2022,Midwest,Montana,Dasani Water,$0.60 ,"4,750","$2,850 ",$542 ,"$2,309 ",0.81,
DreamCo,1189833,17/8/2022,Midwest,Montana,Coca-Cola,$0.45 ,"6,750","$3,038 ","$1,397 ","$1,640 ",0.54,
DreamCo,1189833,17/8/2022,Midwest,Montana,Diet Coke,$0.55 ,"6,250","$3,438 ",$447 ,"$2,991 ",0.87,
DreamCo,1189833,17/8/2022,Midwest,Montana,Sprite,$0.50 ,"5,000","$2,500 ",$525 ,"$1,975 ",0.79,
DreamCo,1189833,17/8/2022,Midwest,Montana,Fanta,$0.45 ,"4,250","$1,913 ",$784 ,"$1,128 ",0.59,
DreamCo,1189833,17/8/2022,Midwest,Montana,Powerade,$0.55 ,"4,250","$2,338 ",$421 ,"$1,917 ",0.82,
DreamCo,1189833,17/8/2022,Midwest,Montana,Dasani Water,$0.60 ,"4,000","$2,400 ",$192 ,"$2,208 ",0.92,
DreamCo,1189833,18/9/2022,Midwest,Montana,Coca-Cola,$0.45 ,"6,000","$2,700 ",$567 ,"$2,133 ",0.79,
DreamCo,1189833,18/9/2022,Midwest,Montana,Diet Coke,$0.50 ,"6,000","$3,000 ","$1,020 ","$1,980 ",0.66,
DreamCo,1189833,18/9/2022,Midwest,Montana,Sprite,$0.45 ,"4,500","$2,025 ",$243 ,"$1,782 ",0.88,
DreamCo,1189833,18/9/2022,Midwest,Montana,Fanta,$0.45 ,"4,000","$1,800 ",$234 ,"$1,566 ",0.87,
DreamCo,1189833,18/9/2022,Midwest,Montana,Powerade,$0.55 ,"4,000","$2,200 ",$374 ,"$1,826 ",0.83,
DreamCo,1189833,18/9/2022,Midwest,Montana,Dasani Water,$0.60 ,"4,500","$2,700 ",$567 ,"$2,133 ",0.79,
DreamCo,1189833,17/10/2022,Midwest,Montana,Coca-Cola,$0.45 ,"5,500","$2,475 ",$347 ,"$2,129 ",0.86,
DreamCo,1189833,17/10/2022,Midwest,Montana,Diet Coke,$0.50 ,"5,500","$2,750 ",$138 ,"$2,613 ",0.95,
DreamCo,1189833,17/10/2022,Midwest,Montana,Sprite,$0.45 ,"4,000","$1,800 ",$144 ,"$1,656 ",0.92,
DreamCo,1189833,17/10/2022,Midwest,Montana,Fanta,$0.45 ,"3,750","$1,688 ",$186 ,"$1,502 ",0.89,
DreamCo,1189833,17/10/2022,Midwest,Montana,Powerade,$0.55 ,"3,500","$1,925 ",$289 ,"$1,636 ",0.85,
DreamCo,1189833,17/10/2022,Midwest,Montana,Dasani Water,$0.60 ,"4,000","$2,400 ",$816 ,"$1,584 ",0.66,
DreamCo,1189833,17/11/2022,Midwest,Montana,Coca-Cola,$0.40 ,"5,750","$2,300 ",$782 ,"$1,518 ",0.66,
DreamCo,1189833,17/11/2022,Midwest,Montana,Diet Coke,$0.45 ,"5,750","$2,588 ",$880 ,"$1,708 ",0.66,
DreamCo,1189833,17/11/2022,Midwest,Montana,Sprite,$0.40 ,"4,250","$1,700 ",$833 ,$867 ,0.51,
DreamCo,1189833,17/11/2022,Midwest,Montana,Fanta,$0.40 ,"4,250","$1,700 ",$238 ,"$1,462 ",0.86,
DreamCo,1189833,17/11/2022,Midwest,Montana,Powerade,$0.55 ,"3,750","$2,063 ",$289 ,"$1,774 ",0.86,
DreamCo,1189833,17/11/2022,Midwest,Montana,Dasani Water,$0.60 ,"4,750","$2,850 ",$428 ,"$2,423 ",0.85,
DreamCo,1189833,16/12/2022,Midwest,Montana,Coca-Cola,$0.45 ,"6,750","$3,038 ",$729 ,"$2,309 ",0.76,
DreamCo,1189833,16/12/2022,Midwest,Montana,Diet Coke,$0.50 ,"6,750","$3,375 ",$641 ,"$2,734 ",0.81,
DreamCo,1189833,16/12/2022,Midwest,Montana,Sprite,$0.45 ,"4,750","$2,138 ",$983 ,"$1,154 ",0.54,
DreamCo,1189833,16/12/2022,Midwest,Montana,Fanta,$0.45 ,"4,750","$2,138 ",$278 ,"$1,860 ",0.87,
DreamCo,1189833,16/12/2022,Midwest,Montana,Powerade,$0.55 ,"4,000","$2,200 ",$462 ,"$1,738 ",0.79,
DreamCo,1189833,16/12/2022,Midwest,Montana,Dasani Water,$0.60 ,"5,000","$3,000 ","$1,230 ","$1,770 ",0.59,
BevCo,1197831,4/1/2022,South,Tennessee,Coca-Cola,$0.20 ,"7,000","$1,400 ",$252 ,"$1,148 ",0.82,
BevCo,1197831,4/1/2022,South,Tennessee,Diet Coke,$0.30 ,"7,000","$2,100 ",$168 ,"$1,932 ",0.92,
BevCo,1197831,4/1/2022,South,Tennessee,Sprite,$0.30 ,"5,000","$1,500 ",$315 ,"$1,185 ",0.79,
BevCo,1197831,4/1/2022,South,Tennessee,Fanta,$0.35 ,"5,000","$1,750 ",$595 ,"$1,155 ",0.66,
BevCo,1197831,4/1/2022,South,Tennessee,Powerade,$0.40 ,"3,500","$1,400 ",$168 ,"$1,232 ",0.88,
BevCo,1197831,4/1/2022,South,Tennessee,Dasani Water,$0.35 ,"5,000","$1,750 ",$228 ,"$1,523 ",0.87,
BevCo,1197831,3/2/2022,South,Tennessee,Coca-Cola,$0.25 ,"6,500","$1,625 ",$276 ,"$1,349 ",0.83,
BevCo,1197831,3/2/2022,South,Tennessee,Diet Coke,$0.35 ,"6,250","$2,188 ",$459 ,"$1,728 ",0.79,
BevCo,1197831,3/2/2022,South,Tennessee,Sprite,$0.35 ,"4,500","$1,575 ",$221 ,"$1,355 ",0.86,
BevCo,1197831,3/2/2022,South,Tennessee,Fanta,$0.35 ,"4,000","$1,400 ",$70 ,"$1,330 ",0.95,
BevCo,1197831,3/2/2022,South,Tennessee,Powerade,$0.40 ,"2,750","$1,100 ",$88 ,"$1,012 ",0.92,
BevCo,1197831,3/2/2022,South,Tennessee,Dasani Water,$0.35 ,"4,750","$1,663 ",$183 ,"$1,480 ",0.89,
BevCo,1197831,5/3/2022,South,Tennessee,Coca-Cola,$0.30 ,"6,500","$1,950 ",$293 ,"$1,658 ",0.85,
BevCo,1197831,5/3/2022,South,Tennessee,Diet Coke,$0.40 ,"6,500","$2,600 ",$884 ,"$1,716 ",0.66,
BevCo,1197831,5/3/2022,South,Tennessee,Sprite,$0.30 ,"4,750","$1,425 ",$485 ,$941 ,0.66,
BevCo,1197831,5/3/2022,South,Tennessee,Fanta,$0.35 ,"3,750","$1,313 ",$446 ,$866 ,0.66,
BevCo,1197831,5/3/2022,South,Tennessee,Powerade,$0.40 ,"2,750","$1,100 ",$539 ,$561 ,0.51,
BevCo,1197831,5/3/2022,South,Tennessee,Dasani Water,$0.35 ,"4,250","$1,488 ",$208 ,"$1,279 ",0.86,
BevCo,1197831,4/4/2022,South,Tennessee,Coca-Cola,$0.20 ,"6,750","$1,350 ",$189 ,"$1,161 ",0.86,
BevCo,1197831,4/4/2022,South,Tennessee,Diet Coke,$0.25 ,"6,750","$1,688 ",$253 ,"$1,434 ",0.85,
BevCo,1197831,4/4/2022,South,Tennessee,Sprite,$0.20 ,"5,000","$1,000 ",$240 ,$760 ,0.76,
BevCo,1197831,4/4/2022,South,Tennessee,Fanta,$0.25 ,"4,000","$1,000 ",$190 ,$810 ,0.81,
BevCo,1197831,4/4/2022,South,Tennessee,Powerade,$0.30 ,"3,000",$900 ,$414 ,$486 ,0.54,
BevCo,1197831,4/4/2022,South,Tennessee,Dasani Water,$0.25 ,"5,750","$1,438 ",$187 ,"$1,251 ",0.87,
BevCo,1197831,4/5/2022,South,Tennessee,Coca-Cola,$0.15 ,"7,250","$1,088 ",$228 ,$859 ,0.79,
BevCo,1197831,4/5/2022,South,Tennessee,Diet Coke,$0.25 ,"7,500","$1,875 ",$769 ,"$1,106 ",0.59,
BevCo,1197831,4/5/2022,South,Tennessee,Sprite,$0.20 ,"6,000","$1,200 ",$216 ,$984 ,0.82,
BevCo,1197831,4/5/2022,South,Tennessee,Fanta,$0.30 ,"5,250","$1,575 ",$126 ,"$1,449 ",0.92,
BevCo,1197831,4/5/2022,South,Tennessee,Powerade,$0.45 ,"4,250","$1,913 ",$402 ,"$1,511 ",0.79,
BevCo,1197831,4/5/2022,South,Tennessee,Dasani Water,$0.40 ,"7,750","$3,100 ","$1,054 ","$2,046 ",0.66,
BevCo,1197831,3/6/2022,South,Tennessee,Coca-Cola,$0.40 ,"7,750","$3,100 ",$372 ,"$2,728 ",0.88,
BevCo,1197831,3/6/2022,South,Tennessee,Diet Coke,$0.45 ,"7,750","$3,488 ",$453 ,"$3,034 ",0.87,
BevCo,1197831,3/6/2022,South,Tennessee,Sprite,$0.40 ,"6,500","$2,600 ",$442 ,"$2,158 ",0.83,
BevCo,1197831,3/6/2022,South,Tennessee,Fanta,$0.40 ,"6,000","$2,400 ",$504 ,"$1,896 ",0.79,
BevCo,1197831,3/6/2022,South,Tennessee,Powerade,$0.45 ,"5,000","$2,250 ",$315 ,"$1,935 ",0.86,
BevCo,1197831,3/6/2022,South,Tennessee,Dasani Water,$0.50 ,"8,750","$4,375 ",$219 ,"$4,156 ",0.95,
BevCo,1197831,5/7/2022,South,Tennessee,Coca-Cola,$0.40 ,"8,250","$3,300 ",$264 ,"$3,036 ",0.92,
BevCo,1197831,5/7/2022,South,Tennessee,Diet Coke,$0.45 ,"8,250","$3,713 ",$408 ,"$3,304 ",0.89,
