Transaction_ID,Date,Customer_ID,Product_Category,Product,Price,Quantity,Shipping_Cost,Discount,Profit
1055,2026-04-20,8293,Home Decor,Shoes,735.18,4,7.92,0.14,196.11
1056,2026-04-21,5946,Beauty,Lipstick,712.48,3,13.65,0.32,235.82
1057,2026-04-22,9926,Electronics,Sofa,1276.38,4,8.08,0.2,94.9
1058,2026-04-23,8335,Sports,Treadmill,1505.03,3,44.06,0.16,216.46
1059,2026-04-24,9150,Sports,Sofa,1360.25,2,40.67,0.38,261.63
1060,2026-04-25,9895,Beauty,Sofa,404.84,2,30.86,0.2,223.05
1061,2026-04-26,9873,Electronics,Washing Machine,993.03,2,8.76,0.19,-18.72
1062,2026-04-27,6481,Electronics,Watch,1585.36,1,17.3,0.27,243.03
1063,2026-04-28,6901,Beauty,Shoes,956.65,1,18.4,0.1,225.58
1064,2026-04-29,8451,Fashion,Smartphone,1077.88,4,30.23,0.13,190.87
1065,2026-04-30,9064,Sports,Sofa,1544.56,1,16.61,0.37,220.81
1066,2026-05-01,5054,Sports,Lipstick,1325.92,3,8.28,0.27,293.21
1067,2026-05-02,6823,Home Decor,Smartphone,824.6,3,37.88,0.33,
1068,2026-05-03,8462,Beauty,Lipstick,1791.87,4,18.46,0.11,-7.82
1069,2026-05-04,8079,Home Decor,Lipstick,333.51,4,25.36,0.22,122.09
1070,2026-05-05,5832,Home Decor,Smartphone,1991.08,2,10.74,0.39,-14.68
1071,2026-05-06,9408,Electronics,Smartphone,246.52,1,41.11,0.13,67.1
1072,2026-05-07,7806,Sports,Watch,39.75,2,30.45,0.06,163.67
1073,2026-05-08,7490,Home Decor,Lipstick,1781.14,1,45.57,0.2,
1074,2026-05-09,5327,Electronics,Shoes,497.46,1,27.3,0.16,196.18
1075,2026-05-10,8310,Beauty,Watch,1462.1,4,47.36,0.06,241.26
1076,2026-05-11,8300,Home Decor,Treadmill,1623.92,2,45.13,0.36,108.74
1077,2026-05-12,8675,Sports,Washing Machine,1719.38,2,30.94,0.4,267.05
1078,2026-05-13,8054,Home Decor,Treadmill,1983.27,1,47.03,0.23,-3.65
1079,2026-05-14,7143,Beauty,Shoes,595.14,1,19.54,0.31,247.24
1080,2026-05-15,6311,Home Decor,Watch,1423.38,4,21.45,0.34,243.43
1081,2026-05-16,8191,Sports,Washing Machine,239.65,3,7.05,0.28,76.26
1082,2026-05-17,7538,Electronics,Watch,819.55,2,31.51,0.02,68.58
1083,2026-05-18,8983,Sports,Smartphone,1697.46,2,37.49,0.06,70.68
1084,2026-05-19,9547,Electronics,Washing Machine,741.64,4,39.81,0.03,237.76
1085,2026-05-20,5164,Fashion,Lipstick,1186.28,4,11.74,0.0,244.45
1086,2026-05-21,9277,Sports,Treadmill,1012.51,2,24.99,0.12,78.81
1087,2026-05-22,5822,Sports,Washing Machine,1295.44,2,12.96,0.16,165.55
1088,2026-05-23,5943,Beauty,Lipstick,1946.06,1,34.8,0.1,15.85
1089,2026-05-24,9425,Home Decor,Watch,120.91,3,12.11,0.03,124.7
1090,2026-05-25,5774,Electronics,Shoes,1152.18,2,45.69,0.21,299.6
1091,2026-05-26,7198,Electronics,Washing Machine,1727.43,4,15.38,0.11,22.42
1092,2026-05-27,8156,Beauty,Lipstick,967.95,1,18.11,0.32,282.7
1093,2026-05-28,9242,Beauty,Watch,,1,43.29,0.0,242.0
1094,2026-05-29,8695,Home Decor,Watch,1125.47,4,25.63,0.34,290.83
1095,2026-05-30,8452,Home Decor,Watch,670.83,4,6.08,0.38,29.26
1096,2026-05-31,5914,Sports,Shoes,318.33,1,27.26,0.29,40.46
1097,2026-06-01,6308,Fashion,Smartphone,1699.58,4,8.8,0.29,-24.43
1098,2026-06-02,9177,Home Decor,Shoes,,1,49.34,0.37,209.15
1099,2026-06-03,5513,Beauty,Shoes,1867.22,4,31.47,0.08,182.55
1100,2026-06-04,6920,Home Decor,Treadmill,1613.97,1,16.54,0.4,28.76
1101,2026-06-05,8594,Electronics,Watch,1389.01,2,30.37,0.31,231.08
1102,2026-06-06,9841,Fashion,Lipstick,20.0,2,8.46,0.29,68.73
1103,2026-06-07,6409,Sports,Washing Machine,861.37,4,41.0,0.14,14.55
1104,2026-06-08,9802,Electronics,Treadmill,403.0,3,46.64,0.22,109.45
1105,2026-06-09,9566,Electronics,Watch,1822.49,2,44.35,0.26,0.02
1106,2026-06-10,8190,Fashion,Sofa,357.42,1,20.38,0.25,56.87
1107,2026-06-11,9491,Sports,Shoes,579.26,3,19.66,0.28,92.54
1108,2026-06-12,6555,Beauty,Sofa,1038.51,1,6.58,0.03,251.12
1109,2026-06-13,5804,Sports,Watch,534.09,1,34.31,0.14,231.54
1110,2026-06-14,6279,Home Decor,Treadmill,427.63,2,29.07,0.17,116.11
1111,2026-06-15,8577,Electronics,Lipstick,1202.21,4,25.67,0.1,209.11
1112,2026-06-16,7901,Home Decor,Treadmill,186.97,4,45.84,0.07,157.65
1113,2026-06-17,6387,Beauty,Lipstick,125.75,1,12.55,0.06,
1114,2026-06-18,9688,Home Decor,Lipstick,750.77,2,5.43,0.15,209.54
1115,2026-06-19,7761,Sports,Watch,1444.12,1,8.3,0.2,195.55
1116,2026-06-20,7679,Home Decor,Smartphone,1114.07,3,15.05,0.03,174.3
1117,2026-06-21,7106,Beauty,Watch,851.52,1,6.5,0.38,173.93
1118,2026-06-22,9223,Beauty,Shoes,1135.85,2,27.63,0.31,195.38
1119,2026-06-23,9831,Beauty,Treadmill,737.25,1,19.13,0.29,96.9
1120,2026-06-24,7768,Sports,Lipstick,1872.93,2,13.12,0.07,256.8
1121,2026-06-25,8953,Beauty,Watch,119.26,4,38.75,0.24,23.56
1122,2026-06-26,8186,Electronics,Watch,1350.05,2,14.2,0.21,261.68
1123,2026-06-27,8280,Beauty,Treadmill,1783.65,3,35.94,0.39,82.95
1124,2026-06-28,7573,Home Decor,Treadmill,1609.73,2,20.72,0.3,11.26
1125,2026-06-29,9616,Home Decor,Lipstick,376.24,3,28.03,0.23,168.01
1126,2026-06-30,7599,Home Decor,Washing Machine,598.89,3,47.02,0.34,94.08
1127,2026-07-01,9033,Sports,Sofa,1436.93,1,6.68,0.06,239.11
1128,2026-07-02,5236,Home Decor,Shoes,177.7,3,27.51,0.01,112.16
1129,2026-07-03,6304,Sports,Shoes,1625.6,2,43.45,0.28,190.63
1130,2026-07-04,8430,Sports,Washing Machine,1440.62,4,31.46,0.04,71.73
1131,2026-07-05,6301,Beauty,Smartphone,1461.92,2,17.46,0.05,39.12
1132,2026-07-06,7541,Electronics,Washing Machine,209.48,4,22.9,0.3,98.06
1133,2026-07-07,7051,Beauty,Smartphone,1438.34,3,35.61,0.11,170.25
1134,2026-07-08,5441,Beauty,Smartphone,1362.84,1,45.09,0.25,186.79
1135,2026-07-09,7076,Sports,Washing Machine,1663.54,3,6.85,0.37,160.81
1136,2026-07-10,8180,Sports,Shoes,92.78,3,8.22,0.13,296.06
1137,2026-07-11,7657,Home Decor,Sofa,55.99,4,19.63,0.09,198.06
1138,2026-07-12,8798,Home Decor,Shoes,752.28,2,15.48,0.04,277.4
1139,2026-07-13,5804,Beauty,Watch,306.09,1,16.92,0.05,8.92
1140,2026-07-14,5074,Fashion,Shoes,1121.19,1,14.96,0.02,-9.75
1141,2026-07-15,7175,Fashion,Shoes,1835.52,1,13.81,0.04,72.63
1142,2026-07-16,8924,Home Decor,Washing Machine,789.04,1,10.88,0.17,15.07
1143,2026-07-17,7089,Fashion,Washing Machine,1691.45,2,47.03,0.13,143.54
1144,2026-07-18,5040,Home Decor,Watch,10.48,1,11.49,0.28,141.26
1145,2026-07-19,7081,Sports,Watch,345.34,4,14.2,0.35,159.77
1146,2026-07-20,9683,Beauty,Washing Machine,70.54,4,16.08,0.31,215.93
1147,2026-07-21,6622,Electronics,Shoes,663.01,1,46.99,0.21,290.54
1148,2026-07-22,5341,Beauty,Sofa,1817.3,1,39.01,0.04,259.83
1149,2026-07-23,9052,Home Decor,Smartphone,202.93,2,40.54,0.28,9.06
1150,2026-07-24,7074,Home Decor,Treadmill,1216.76,2,9.71,0.15,81.71
1151,2026-07-25,5645,Beauty,Smartphone,,1,42.63,0.03,54.42
1152,2026-07-26,9826,Home Decor,Watch,1877.55,2,23.37,0.34,28.35
1153,2026-07-27,9263,Fashion,Watch,253.81,3,16.83,0.14,149.76
1154,2026-07-28,5609,Fashion,Smartphone,431.94,1,30.91,0.09,152.58
1155,2026-07-29,5454,Home Decor,Treadmill,68.79,2,42.0,0.35,44.99
1156,2026-07-30,7953,Home Decor,Shoes,873.53,4,40.04,0.36,204.93
1157,2026-07-31,6708,Fashion,Sofa,562.89,1,45.05,0.14,211.86
1158,2026-08-01,8472,Home Decor,Sofa,1741.11,1,46.77,0.14,-23.08
1159,2026-08-02,7969,Home Decor,Smartphone,1213.83,4,15.72,0.23,100.6
1160,2026-08-03,8028,Beauty,Treadmill,1232.04,4,24.07,0.29,263.75
1161,2026-08-04,9797,Electronics,Watch,1068.5,2,5.66,0.03,141.71
1162,2026-08-05,7681,Fashion,Lipstick,,4,44.57,0.24,84.72
1163,2026-08-06,8629,Beauty,Shoes,895.59,3,11.96,0.38,53.71
1164,2026-08-07,9225,Electronics,Smartphone,1999.02,1,43.77,0.1,50.31
1165,2026-08-08,8067,Home Decor,Sofa,1672.11,3,19.82,0.36,2.92
1166,2026-08-09,6386,Home Decor,Watch,1787.98,2,21.57,0.38,239.68
1167,2026-08-10,8776,Beauty,Washing Machine,1648.22,4,6.76,0.11,-1.4
1168,2026-08-11,7866,Home Decor,Washing Machine,215.05,1,19.71,0.3,66.46
1169,2026-08-12,9788,Sports,Treadmill,462.62,4,44.98,0.1,-14.93
1170,2026-08-13,8363,Beauty,Treadmill,16.21,4,6.15,0.3,227.86
1171,2026-08-14,9889,Electronics,Smartphone,7367.88,2,23.28,0.32,-17.04
1172,2026-08-15,9124,Beauty,Lipstick,226.13,2,6.41,0.1,
1173,2026-08-16,5148,Fashion,Sofa,950.86,2,21.69,0.29,159.19
1174,2026-08-17,8850,Beauty,Smartphone,1357.48,2,12.77,0.32,105.16
1175,2026-08-18,7058,Home Decor,Lipstick,1750.27,1,16.35,0.14,63.15
1176,2026-08-19,6136,Home Decor,Watch,1500.94,3,44.49,0.07,60.81
1177,2026-08-20,5186,Sports,Treadmill,1877.79,3,24.62,0.04,233.27
1178,2026-08-21,7854,Sports,Washing Machine,117.26,1,17.32,0.23,291.41
1179,2026-08-22,6250,Sports,Shoes,34.24,4,31.52,0.39,84.85
1180,2026-08-23,6333,Electronics,Watch,1326.06,1,11.39,0.33,-17.08
1181,2026-08-24,9193,Sports,Washing Machine,585.81,3,16.67,0.17,-17.93
1182,2026-08-25,9150,Electronics,Sofa,514.47,3,29.58,0.21,220.54
1183,2026-08-26,7711,Sports,Sofa,668.47,1,15.69,0.11,152.28
1184,2026-08-27,9853,Electronics,Washing Machine,546.89,2,35.56,0.07,228.59
1185,2026-08-28,9501,Beauty,Watch,1027.76,4,27.12,0.19,200.17
1186,2026-08-29,6785,Beauty,Washing Machine,885.9,1,39.74,0.19,269.48
1187,2026-08-30,5750,Home Decor,Lipstick,1029.73,3,47.67,0.21,262.32
1188,2026-08-31,6762,Electronics,Smartphone,1348.7,2,10.21,0.38,230.15
1189,2026-09-01,8920,Fashion,Treadmill,780.39,4,20.06,0.24,126.81
1190,2026-09-02,9460,Home Decor,Lipstick,510.1,3,19.38,0.24,71.68
1191,2026-09-03,5481,Beauty,Shoes,340.74,4,11.8,0.05,137.32
1192,2026-09-04,5153,Electronics,Washing Machine,705.45,2,41.46,0.4,135.68
1193,2026-09-05,6524,Sports,Shoes,1486.19,3,39.19,0.31,171.39
1194,2026-09-06,7120,Fashion,Shoes,1515.84,2,26.8,0.35,31.41
1195,2026-09-07,7343,Beauty,Lipstick,1337.14,1,29.2,0.17,186.35
1196,2026-09-08,6240,Home Decor,Treadmill,475.72,1,7.68,0.2,120.68
1197,2026-09-09,5060,Electronics,Watch,1180.29,4,30.0,0.21,174.67
1198,2026-09-10,5938,Fashion,Sofa,1145.67,2,40.61,0.08,49.07
1199,2026-09-11,6639,Electronics,Smartphone,973.69,2,30.82,0.28,113.35
1200,2026-09-12,9120,Sports,Sofa,1104.46,4,16.94,0.36,39.37
1201,2026-09-13,9226,Home Decor,Treadmill,988.66,4,35.04,0.07,258.85
1202,2026-09-14,8569,Electronics,Sofa,1135.26,4,21.27,0.03,131.03
1203,2026-09-15,6252,Beauty,Washing Machine,1433.86,1,29.52,0.3,
1204,2026-09-16,9203,Home Decor,Washing Machine,228.16,4,26.94,0.11,-16.4
1205,2026-09-17,5171,Beauty,Lipstick,1501.76,1,22.15,0.25,192.99
1206,2026-09-18,6458,Electronics,Shoes,280.41,4,37.35,0.28,40.83
1207,2026-09-19,8549,Home Decor,Treadmill,142.59,2,44.77,0.13,296.56
1208,2026-09-20,9197,Beauty,Treadmill,1952.4,2,5.23,0.33,146.12
1209,2026-09-21,7322,Sports,Sofa,1914.41,4,47.01,0.22,65.36
1210,2026-09-22,6636,Sports,Lipstick,130.27,4,28.02,0.35,187.03
1211,2026-09-23,8115,Electronics,Sofa,892.07,1,36.53,0.31,60.82
1212,2026-09-24,9090,Home Decor,Sofa,380.63,3,43.5,0.35,240.69
1213,2026-09-25,8004,Fashion,Treadmill,975.84,1,26.02,0.01,71.72
1214,2026-09-26,5329,Home Decor,Sofa,1662.05,2,42.57,0.1,296.12
1215,2026-09-27,8640,Sports,Shoes,1901.72,4,12.99,0.04,169.7
1216,2026-09-28,8894,Beauty,Sofa,1272.16,2,12.16,0.18,248.66
1217,2026-09-29,9107,Fashion,Shoes,714.27,3,34.59,0.36,-5.97
1218,2026-09-30,6341,Electronics,Treadmill,1210.62,1,44.16,0.19,84.94
1219,2026-10-01,8663,Fashion,Lipstick,630.88,2,45.16,0.34,213.37
1220,2026-10-02,5215,Electronics,Washing Machine,1820.55,1,33.97,0.13,186.17
1221,2026-10-03,5338,Fashion,Shoes,1742.1,4,28.65,0.14,34.1
1222,2026-10-04,9062,Electronics,Lipstick,1120.88,2,19.91,0.36,87.55
1223,2026-10-05,7708,Electronics,Lipstick,656.35,3,49.1,0.17,56.94
1224,2026-10-06,8152,Fashion,Shoes,593.85,1,19.39,0.32,172.41
1225,2026-10-07,6750,Fashion,Treadmill,76.5,1,38.49,0.09,83.71
1226,2026-10-08,7421,Electronics,Smartphone,1633.48,3,28.94,0.38,71.99
1227,2026-10-09,5709,Sports,Lipstick,906.26,2,32.38,0.23,38.43
1228,2026-10-10,8726,Fashion,Lipstick,,2,22.71,0.3,104.98
1229,2026-10-11,8642,Home Decor,Treadmill,947.51,1,48.42,0.04,
1230,2026-10-12,8993,Beauty,Treadmill,1639.29,3,30.73,0.2,287.65
1231,2026-10-13,5488,Electronics,Sofa,257.98,1,47.2,0.36,20.99
1232,2026-10-14,5046,Electronics,Treadmill,1716.74,1,5.34,0.35,271.39
1233,2026-10-15,8359,Beauty,Lipstick,1796.04,4,30.77,0.02,111.4
1234,2026-10-16,9873,Sports,Shoes,1893.95,2,37.27,0.12,94.7
1235,2026-10-17,9806,Beauty,Smartphone,801.0,2,38.53,0.18,46.34
1236,2026-10-18,5400,Fashion,Watch,442.11,4,45.72,0.07,179.8
1237,2026-10-19,8990,Beauty,Sofa,753.55,2,5.2,0.29,196.22
1238,2026-10-20,8157,Electronics,Watch,672.5,2,5.01,0.07,124.3
1239,2026-10-21,9345,Beauty,Shoes,360.55,2,26.25,0.14,-11.62
1240,2026-10-22,5390,Home Decor,Smartphone,1218.46,3,6.32,0.27,273.11
1241,2026-10-23,8853,Fashion,Smartphone,958.48,4,48.85,0.19,293.51
1242,2026-10-24,9430,Beauty,Smartphone,1732.74,1,14.99,0.3,112.24
1243,2026-10-25,5628,Electronics,Washing Machine,73.9,3,26.27,0.38,172.51
1244,2026-10-26,9232,Fashion,Shoes,1291.3,1,7.75,0.05,118.6
1245,2026-10-27,7930,Electronics,Sofa,1528.27,4,28.49,0.28,
1246,2026-10-28,6521,Sports,Sofa,1521.38,4,22.1,0.09,-4.48
1247,2026-10-29,5826,Home Decor,Smartphone,1773.29,4,7.01,0.17,120.5
1248,2026-10-30,9822,Sports,Shoes,1460.78,2,20.08,0.01,240.07
1249,2026-10-31,6500,Home Decor,Washing Machine,1856.34,3,22.61,0.05,-24.38
1250,2026-11-01,8294,Beauty,Smartphone,671.99,4,49.55,0.13,162.1
1251,2026-11-02,7419,Fashion,Treadmill,1011.39,1,14.35,0.14,260.65
1252,2026-11-03,5934,Beauty,Watch,38.02,2,29.52,0.36,41.79
1253,2026-11-04,8042,Home Decor,Sofa,23.85,2,49.43,0.3,30.47
1254,2026-11-05,9497,Home Decor,Watch,487.85,3,40.64,0.39,224.85
1255,2026-11-06,6466,Home Decor,Lipstick,210.61,3,49.7,0.24,54.18
1256,2026-11-07,8561,Electronics,Smartphone,527.82,3,48.57,0.1,33.35
1257,2026-11-08,5614,Fashion,Treadmill,362.32,2,27.03,0.13,94.74
1258,2026-11-09,6182,Beauty,Sofa,66.75,4,36.34,0.13,99.53
1259,2026-11-10,8223,Beauty,Watch,1819.52,1,9.97,0.13,258.45
1260,2026-11-11,7667,Sports,Washing Machine,26.36,4,24.85,0.27,174.09
1261,2026-11-12,5130,Home Decor,Shoes,1474.8,1,41.41,0.21,103.97
1262,2026-11-13,7983,Home Decor,Sofa,312.77,4,27.74,0.15,
1263,2026-11-14,9278,Home Decor,Watch,1825.34,3,36.62,0.06,284.81
1264,2026-11-15,9459,Beauty,Shoes,1786.66,1,38.56,0.01,7.36
1265,2026-11-16,5038,Sports,Watch,,2,16.41,0.09,38.55
1266,2026-11-17,8959,Electronics,Shoes,1347.75,1,44.41,0.04,287.63
1267,2026-11-18,8587,Fashion,Washing Machine,20.62,2,25.69,0.31,285.92
1268,2026-11-19,5920,Electronics,Washing Machine,1969.89,4,14.46,0.04,28.46
1269,2026-11-20,7769,Beauty,Smartphone,1756.89,3,43.94,0.29,17.89
1270,2026-11-21,9111,Home Decor,Smartphone,1791.26,1,23.8,0.15,108.96
1271,2026-11-22,5492,Fashion,Sofa,1321.9,2,38.76,0.03,-13.59
1272,2026-11-23,6131,Beauty,Washing Machine,696.13,4,29.66,0.33,186.12
1273,2026-11-24,8521,Beauty,Treadmill,1788.36,3,22.18,0.23,-4.43
1274,2026-11-25,5310,Beauty,Watch,590.12,3,41.44,0.09,-10.85
1275,2026-11-26,5738,Fashion,Watch,1129.8,3,31.3,0.36,130.11
1276,2026-11-27,8241,Fashion,Watch,208.46,4,22.58,0.02,286.07
1277,2026-11-28,5545,Sports,Sofa,1844.69,4,9.93,0.08,110.84
1278,2026-11-29,7461,Sports,Watch,290.13,4,45.3,0.3,87.64
1279,2026-11-30,9346,Electronics,Lipstick,457.54,3,6.6,0.28,299.33
1280,2026-12-01,9854,Fashion,Shoes,1120.69,1,43.84,0.12,145.55
1281,2026-12-02,6804,Fashion,Watch,,2,21.2,0.02,93.83
1282,2026-12-03,8212,Fashion,Shoes,1242.51,4,33.77,0.34,97.33
1283,2026-12-04,8810,Sports,Smartphone,471.95,1,46.5,0.13,34.34
1284,2026-12-05,5813,Beauty,Watch,11.88,2,11.83,0.08,139.03
1285,2026-12-06,9124,Home Decor,Treadmill,1516.73,3,30.51,0.21,114.82
1286,2026-12-07,7032,Sports,Washing Machine,1970.56,1,39.4,0.36,59.36
1287,2026-12-08,9572,Fashion,Washing Machine,1621.73,3,39.09,0.02,22.98
1288,2026-12-09,9413,Sports,Smartphone,925.81,2,28.65,0.31,72.71
1289,2026-12-10,5244,Electronics,Lipstick,1808.5,4,33.11,0.23,137.87
1290,2026-12-11,9843,Fashion,Sofa,825.6,3,39.09,0.17,-10.75
1291,2026-12-12,9792,Electronics,Sofa,1054.62,1,42.85,0.3,20.74
1292,2026-12-13,5271,Fashion,Treadmill,959.49,4,39.28,0.39,282.73
1293,2026-12-14,8511,Sports,Smartphone,900.77,1,20.93,0.09,149.14
1294,2026-12-15,6771,Beauty,Smartphone,1552.63,2,49.85,0.06,-9.06
1295,2026-12-16,6262,Home Decor,Lipstick,1058.27,2,24.55,0.37,198.72
1296,2026-12-17,7424,Electronics,Watch,640.27,4,6.1,0.27,-9.61
1297,2026-12-18,9361,Sports,Sofa,523.73,1,21.32,0.18,213.83
1298,2026-12-19,5920,Beauty,Watch,85.12,1,10.75,0.23,217.49
1299,2026-12-20,8430,Sports,Smartphone,1170.56,1,10.46,0.3,184.86
1300,2026-12-21,9435,Electronics,Watch,467.62,1,17.67,0.31,211.63
1301,2026-12-22,9484,Home Decor,Washing Machine,304.79,2,7.4,0.37,-0.97
1302,2026-12-23,7624,Sports,Treadmill,1311.12,1,35.98,0.17,209.84
1303,2026-12-24,8760,Fashion,Sofa,1365.61,2,8.33,0.12,15.11
1304,2026-12-25,7050,Beauty,Lipstick,1506.79,1,14.15,0.26,82.04
1305,2026-12-26,8500,Sports,Treadmill,1012.12,1,9.18,0.17,281.11
1306,2026-12-27,6165,Beauty,Shoes,1789.17,3,7.84,0.24,135.95
1307,2026-12-28,5375,Fashion,Washing Machine,1873.32,3,17.05,0.17,289.25
1308,2026-12-29,7033,Home Decor,Lipstick,1616.67,1,30.74,0.06,-0.66
1309,2026-12-30,5145,Home Decor,Treadmill,1274.83,2,48.41,0.19,127.59
1310,2026-12-31,9388,Fashion,Smartphone,614.4,1,44.4,0.28,-9.41
1311,2027-01-01,5431,Beauty,Shoes,1966.06,3,44.42,0.32,177.97
1312,2027-01-02,5704,Sports,Lipstick,555.53,1,12.92,0.2,-4.03
1313,2027-01-03,7632,Fashion,Smartphone,413.29,3,16.92,0.07,27.87
1314,2027-01-04,9494,Electronics,Washing Machine,889.89,1,8.44,0.17,55.41
1315,2027-01-05,5963,Beauty,Shoes,123.11,4,40.03,0.31,217.09
1316,2027-01-06,7234,Home Decor,Sofa,1957.2,1,8.14,0.17,24.11
1317,2027-01-07,7041,Fashion,Smartphone,1180.98,2,30.05,0.28,249.39
1318,2027-01-08,6828,Home Decor,Treadmill,1118.33,3,16.15,0.2,13.53
1319,2027-01-09,7108,Beauty,Watch,1315.03,4,15.96,0.1,-18.37
1320,2027-01-10,9068,Home Decor,Lipstick,999.08,3,49.58,0.32,100.36
1321,2027-01-11,5938,Fashion,Shoes,73.81,3,39.06,0.03,293.22
1322,2027-01-12,9805,Beauty,Smartphone,1228.5,2,42.66,0.21,6.41
1323,2027-01-13,5806,Electronics,Sofa,1435.19,1,30.74,0.08,3.57
1324,2027-01-14,6463,Fashion,Watch,839.33,2,44.2,0.03,217.88
1325,2027-01-15,8415,Sports,Lipstick,1517.02,1,34.05,0.2,73.01
1326,2027-01-16,5010,Fashion,Lipstick,461.73,4,47.58,0.2,206.7
1327,2027-01-17,6868,Beauty,Smartphone,450.34,2,17.66,0.28,36.0
1328,2027-01-18,9867,Fashion,Sofa,331.22,2,31.79,0.3,121.82
1329,2027-01-19,5884,Electronics,Washing Machine,750.27,3,36.06,0.29,57.55
1330,2027-01-20,8564,Electronics,Watch,1695.55,2,22.68,0.16,119.0
1331,2027-01-21,6389,Sports,Washing Machine,1657.55,1,44.59,0.25,223.8
1332,2027-01-22,8401,Home Decor,Shoes,771.82,2,49.09,0.23,221.46
1333,2027-01-23,9321,Beauty,Smartphone,1182.35,2,27.22,0.17,140.2
1334,2027-01-24,5824,Beauty,Watch,1444.42,4,22.58,0.24,
1335,2027-01-25,7265,Home Decor,Shoes,490.0,1,26.24,0.38,57.05
1336,2027-01-26,5936,Electronics,Washing Machine,344.6,3,43.37,0.08,49.3
1337,2027-01-27,7800,Electronics,Watch,1944.47,1,34.05,0.36,172.56
1338,2027-01-28,7553,Fashion,Lipstick,1238.94,4,7.01,0.02,175.03
1339,2027-01-29,8845,Sports,Shoes,1963.02,1,29.4,0.12,-14.64
1340,2027-01-30,6796,Sports,Sofa,682.13,1,5.78,0.12,170.57
1341,2027-01-31,5053,Sports,Treadmill,1409.03,2,40.03,0.25,93.56
1342,2027-02-01,5726,Fashion,Washing Machine,452.98,2,19.77,0.05,216.66
1343,2027-02-02,7736,Sports,Washing Machine,529.79,1,26.24,0.35,236.67
1344,2027-02-03,8170,Home Decor,Sofa,1028.69,1,40.94,0.33,152.21
1345,2027-02-04,6913,Fashion,Watch,646.04,3,7.09,0.26,-29.44
1346,2027-02-05,6596,Home Decor,Watch,343.57,4,12.13,0.18,180.0
1347,2027-02-06,6914,Fashion,Watch,533.13,2,22.91,0.37,217.13
1348,2027-02-07,7466,Sports,Shoes,81.14,2,15.35,0.33,52.16
1349,2027-02-08,7737,Home Decor,Smartphone,1411.8,2,20.21,0.2,123.33
1350,2027-02-09,5849,Home Decor,Lipstick,989.31,2,49.92,0.28,288.69
1351,2027-02-10,7109,Home Decor,Treadmill,197.54,1,42.14,0.23,68.38
1352,2027-02-11,5002,Fashion,Smartphone,,1,44.78,0.24,43.64
1353,2027-02-12,9255,Beauty,Smartphone,214.04,3,47.17,0.13,39.58
1354,2027-02-13,9069,Sports,Sofa,1229.06,2,20.34,0.18,154.4
1355,2027-02-14,9876,Home Decor,Shoes,197.48,2,18.37,0.03,283.43
1356,2027-02-15,5892,Beauty,Washing Machine,1511.02,1,15.53,0.14,170.87
1357,2027-02-16,7030,Sports,Washing Machine,50.82,3,42.36,0.28,70.1
1358,2027-02-17,8160,Sports,Sofa,506.26,1,35.58,0.38,180.73
1359,2027-02-18,7376,Home Decor,Shoes,,2,15.63,0.39,176.2
1360,2027-02-19,9675,Home Decor,Sofa,1439.88,2,21.96,0.22,166.99
1361,2027-02-20,6933,Fashion,Washing Machine,155.21,4,27.8,0.24,22.61
1362,2027-02-21,6380,Beauty,Smartphone,1644.04,4,28.77,0.07,179.41
1363,2027-02-22,8681,Beauty,Lipstick,991.14,4,44.99,0.28,111.95
1364,2027-02-23,6290,Home Decor,Watch,1695.1,3,22.13,0.03,-23.86
1365,2027-02-24,6640,Sports,Shoes,1205.47,1,45.88,0.11,148.12
1366,2027-02-25,7682,Home Decor,Treadmill,1366.85,2,24.86,0.27,296.46
1367,2027-02-26,5987,Sports,Treadmill,1987.07,2,38.59,0.12,85.41
1368,2027-02-27,6218,Sports,Smartphone,472.35,3,46.86,0.02,288.63
1369,2027-02-28,6355,Home Decor,Sofa,,2,45.84,0.33,1.75
1370,2027-03-01,9265,Electronics,Sofa,926.04,2,7.56,0.12,211.71
1371,2027-03-02,9616,Beauty,Washing Machine,88.51,1,14.26,0.03,7.73
1372,2027-03-03,9135,Sports,Smartphone,38.8,4,26.46,0.03,60.28
1373,2027-03-04,6560,Sports,Washing Machine,247.26,4,24.42,0.1,158.38
1374,2027-03-05,6418,Electronics,Washing Machine,1301.69,3,33.84,0.07,165.62
1375,2027-03-06,5954,Fashion,Treadmill,1138.65,4,47.51,0.31,225.82
1376,2027-03-07,5983,Electronics,Washing Machine,1111.32,4,10.06,0.13,173.05
1377,2027-03-08,5974,Electronics,Watch,73.39,3,25.33,0.32,165.89
1378,2027-03-09,9133,Sports,Washing Machine,943.91,3,13.66,0.07,271.08
1379,2027-03-10,8972,Beauty,Treadmill,1850.0,4,45.23,0.2,119.21
1380,2027-03-11,5913,Electronics,Watch,801.21,1,48.41,0.28,44.34
1381,2027-03-12,9549,Fashion,Sofa,1253.6,3,26.54,0.26,23.39
1382,2027-03-13,5036,Home Decor,Shoes,1561.84,2,9.68,0.24,102.0
1383,2027-03-14,8387,Electronics,Lipstick,1570.01,3,40.34,0.37,205.21
1384,2027-03-15,6711,Electronics,Washing Machine,1043.37,2,36.37,0.09,-15.96
1385,2027-03-16,8020,Fashion,Watch,1717.32,3,20.96,0.2,12.59
1386,2027-03-17,5795,Beauty,Shoes,788.84,3,44.93,0.35,5.02
